label,index,filename,mjd,x_star,y_star,flux
"StarB_(478.75,786.03)",166,V462_sloan_r_60.000secs_00000321_red.fits,60963.282869918985,524.029901906349,802.1513744957634,2300.4732634065426
"StarB_(478.75,786.03)",167,V462_sloan_r_60.000secs_00000322_red.fits,60963.2835790625,524.5343602446384,803.7332912110985,1738.3352113697533
"StarB_(478.75,786.03)",168,V462_sloan_r_60.000secs_00000323_red.fits,60963.28428533565,524.929050318518,805.2811307322377,2211.9165711738706
"StarB_(478.75,786.03)",169,V462_sloan_r_60.000secs_00000324_red.fits,60963.284992106484,524.007381010815,801.9993675935051,1927.19574917634
"StarB_(478.75,786.03)",170,V462_sloan_r_60.000secs_00000325_red.fits,60963.2856984838,527.0099753221944,799.003914390163,2012.8739303775285
"StarB_(478.75,786.03)",171,V462_sloan_r_60.000secs_00000326_red.fits,60963.286404618055,523.8061993623573,801.3646016747122,2202.2369925282583
"StarB_(478.75,786.03)",172,V462_sloan_r_60.000secs_00000327_red.fits,60963.28711133102,523.9688651566976,801.9774078442674,2338.3831180704506
"StarB_(478.75,786.03)",173,V462_sloan_r_60.000secs_00000328_red.fits,60963.28781753472,523.9910924482168,802.0163229669474,2702.870464450194
"StarB_(478.75,786.03)",174,V462_sloan_r_60.000secs_00000329_red.fits,60963.28852430556,523.9935262897393,801.9960564366011,2507.349203429075
"StarB_(478.75,786.03)",175,V462_sloan_r_60.000secs_00000330_red.fits,60963.28923072917,524.0039837277392,802.0296807079437,2406.531975153446
"StarB_(478.75,786.03)",176,V462_sloan_r_60.000secs_00000331_red.fits,60963.2899375,523.9944773752491,801.9887834526361,2272.7259952838517
"StarB_(478.75,786.03)",177,V462_sloan_r_60.000secs_00000332_red.fits,60963.29064399305,523.999931210296,801.9932886560925,1930.0836425400953
"StarB_(478.75,786.03)",178,V462_sloan_r_60.000secs_00000333_red.fits,60963.29135076389,525.0665153384506,806.0670191853372,2133.9410749312483
"StarB_(478.75,786.03)",179,V462_sloan_r_60.000secs_00000334_red.fits,60963.29205753472,527.0044081018157,799.005094399694,2507.533170710432
"StarB_(478.75,786.03)",180,V462_sloan_r_60.000secs_00000335_red.fits,60963.29276372685,505.2188300245213,748.7249882175979,6410.826510667941
"StarB_(478.75,786.03)",181,V462_sloan_r_60.000secs_00000336_red.fits,60963.29347542824,524.0062256191706,802.0034459641545,1917.6574151406494
"StarB_(478.75,786.03)",182,V462_sloan_r_60.000secs_00000337_red.fits,60963.29418204861,524.0882284823947,802.3047575024949,2444.6884550659724
"StarB_(478.75,786.03)",183,V462_sloan_r_60.000secs_00000338_red.fits,60963.29488884259,527.0064674854171,798.9976405628214,2203.353173491876
"StarB_(478.75,786.03)",184,V462_sloan_r_60.000secs_00000339_red.fits,60963.29559563658,526.9978111488929,799.0059884084941,2199.0108238328116
"StarB_(478.75,786.03)",185,V462_sloan_r_60.000secs_00000340_red.fits,60963.29630214121,526.9306918366663,798.5990980291718,2883.4769181755387
"StarB_(478.75,786.03)",186,V462_sloan_r_60.000secs_00000341_red.fits,60963.297008842594,524.00560893543,802.0028280417017,2438.399888842799
"StarB_(478.75,786.03)",187,V462_sloan_r_60.000secs_00000342_red.fits,60963.29771528935,523.9900234875224,802.0061852730555,2784.46795485156
"StarB_(478.75,786.03)",188,V462_sloan_r_60.000secs_00000343_red.fits,60963.29842196759,514.6764209099432,827.6854362392617,17416.01660065514
"StarB_(478.75,786.03)",189,V462_sloan_r_60.000secs_00000344_red.fits,60963.29912819444,526.9995843925353,799.006424858564,2674.232356739387
"StarB_(478.75,786.03)",190,V462_sloan_r_60.000secs_00000345_red.fits,60963.29983425926,526.998592251732,799.0027250232171,2364.9431999022127
"StarB_(478.75,786.03)",191,V462_sloan_r_60.000secs_00000346_red.fits,60963.300540578704,524.1362900845992,802.4514860221466,2922.7305765372494
"StarB_(478.75,786.03)",192,V462_sloan_r_60.000secs_00000347_red.fits,60963.301246793984,523.1170039253401,802.1016692521655,2229.412683613169
"StarB_(478.75,786.03)",193,V462_sloan_r_60.000secs_00000348_red.fits,60963.301953368056,525.0978145051695,806.6186716230912,2299.5819693683934
"StarB_(478.75,786.03)",194,V462_sloan_r_60.000secs_00000349_red.fits,60963.302659849534,435.0221138149522,800.0889449626296,3719.1008571068924
"StarB_(478.75,786.03)",195,V462_sloan_r_60.000secs_00000350_red.fits,60963.30337115741,526.9933912526591,799.0022975323157,2451.0433004276333
"StarB_(478.75,786.03)",196,V462_sloan_r_60.000secs_00000351_red.fits,60963.30407787037,524.1231318676323,802.4270664812675,2324.780773186272
"StarB_(478.75,786.03)",197,V462_sloan_r_60.000secs_00000352_red.fits,60963.30478431713,521.9829726833306,798.9849975034443,12750.045571531487
"StarB_(478.75,786.03)",198,V462_sloan_r_60.000secs_00000353_red.fits,60963.30549076389,524.1286168941431,802.1694316388741,2837.7296993992754
"StarB_(478.75,786.03)",199,V462_sloan_r_60.000secs_00000354_red.fits,60963.30619724537,527.0514845180272,799.1995955701743,2624.1945870156596
"StarB_(478.75,786.03)",200,V462_sloan_r_60.000secs_00000355_red.fits,60963.306903854165,527.0004506596534,798.9901479278968,2748.9596749511206
"StarB_(478.75,786.03)",201,V462_sloan_r_60.000secs_00000356_red.fits,60963.307610648146,524.0106281425919,801.9892263015871,2058.7888779466966
"StarB_(478.75,786.03)",202,V462_sloan_r_60.000secs_00000357_red.fits,60963.308316979164,523.9888382228993,801.9627540184019,2971.0120312423287
"StarB_(478.75,786.03)",203,V462_sloan_r_60.000secs_00000358_red.fits,60963.30902300926,524.8246524206666,804.7591936418345,2835.49202609214
"StarB_(478.75,786.03)",204,V462_sloan_r_60.000secs_00000359_red.fits,60963.309729409724,523.9459186479281,802.2700888353933,2814.0115383258963
"StarB_(478.75,786.03)",205,V462_sloan_r_60.000secs_00000360_red.fits,60963.31043668981,524.147606162965,802.4921987152461,3074.918686239992
"StarB_(478.75,786.03)",206,V462_sloan_r_60.000secs_00000361_red.fits,60963.31114434028,526.9962640421932,799.0030231348896,2955.7734749487017
"StarB_(478.75,786.03)",207,V462_sloan_r_60.000secs_00000362_red.fits,60963.31185125,523.9925169450638,801.9910922117421,2920.944864344269
"StarB_(478.75,786.03)",208,V462_sloan_r_60.000secs_00000363_red.fits,60963.312558680555,523.9902943366925,801.9932511854083,2517.1318300258167
"StarB_(478.75,786.03)",209,V462_sloan_r_60.000secs_00000364_red.fits,60963.31327802083,524.7511127227762,804.5273252508139,2894.9976935430095
"StarB_(478.75,786.03)",210,V462_sloan_r_60.000secs_00000365_red.fits,60963.31398726852,526.998372527241,798.9997938431335,3180.409310977006
"StarB_(478.75,786.03)",211,V462_sloan_r_60.000secs_00000366_red.fits,60963.31469409722,527.0390848944045,799.1902243770026,3058.326449193101
"StarB_(478.75,786.03)",212,V462_sloan_r_60.000secs_00000367_red.fits,60963.31540099537,524.914840241727,805.1614176028207,2354.646094896216
"StarB_(478.75,786.03)",213,V462_sloan_r_60.000secs_00000368_red.fits,60963.31610766204,523.9853747432375,801.9838466332142,2594.410170674303
"StarB_(478.75,786.03)",214,V462_sloan_r_60.000secs_00000369_red.fits,60963.31681430556,524.9872429959523,805.5123848950551,2209.107995390314
"StarC_(1448.52,736.26)",0,V462_sloan_r_60.000secs_00000155_red.fits,60963.165546689816,1447.067137302513,735.1514286020293,120541.03202753473
"StarC_(1448.52,736.26)",1,V462_sloan_r_60.000secs_00000156_red.fits,60963.16625267361,1461.3707016808598,735.1680742361624,124212.28717881656
"StarC_(1448.52,736.26)",2,V462_sloan_r_60.000secs_00000157_red.fits,60963.16695868056,1473.7009819878542,735.8797635777886,103238.90525643516
"StarC_(1448.52,736.26)",3,V462_sloan_r_60.000secs_00000158_red.fits,60963.167664733795,1466.933010504733,735.987993651018,103920.86020572323
"StarC_(1448.52,736.26)",4,V462_sloan_r_60.000secs_00000159_red.fits,60963.16837075231,1454.053430811465,737.1265366884977,119277.50890273099
"StarC_(1448.52,736.26)",5,V462_sloan_r_60.000secs_00000160_red.fits,60963.16907733796,1455.4123494757562,736.6348990653305,113376.86453345718
"StarC_(1448.52,736.26)",6,V462_sloan_r_60.000secs_00000161_red.fits,60963.169783969905,1467.657979405297,736.3234829704087,29411.559081201805
"StarC_(1448.52,736.26)",7,V462_sloan_r_60.000secs_00000162_red.fits,60963.17049039352,1482.5467195393132,738.8882287112422,17877.791481063825
"StarC_(1448.52,736.26)",8,V462_sloan_r_60.000secs_00000163_red.fits,60963.17119688657,1487.153220072492,739.4329335986167,22211.031214380655
"StarC_(1448.52,736.26)",9,V462_sloan_r_60.000secs_00000164_red.fits,60963.171903055554,1474.1768686169257,737.5733712333572,23146.302810398425
"StarC_(1448.52,736.26)",10,V462_sloan_r_60.000secs_00000165_red.fits,60963.17260945602,1468.7136575339687,741.6809247326623,32723.773019021282
"StarC_(1448.52,736.26)",11,V462_sloan_r_60.000secs_00000166_red.fits,60963.1733150463,1477.612828470898,740.1063477007859,50626.37040013346
"StarC_(1448.52,736.26)",12,V462_sloan_r_60.000secs_00000167_red.fits,60963.174021666666,1490.2869004829788,744.8387170796549,46318.654078462074
"StarC_(1448.52,736.26)",13,V462_sloan_r_60.000secs_00000168_red.fits,60963.174730625,1499.436519729461,752.6840527016757,38807.2560248795
"StarC_(1448.52,736.26)",14,V462_sloan_r_60.000secs_00000169_red.fits,60963.175437094906,1490.7903364223728,748.9908996231071,58664.123038576974
"StarC_(1448.52,736.26)",15,V462_sloan_r_60.000secs_00000170_red.fits,60963.176143171295,1484.2009484899636,744.5087017632687,62871.7867379472
"StarC_(1448.52,736.26)",16,V462_sloan_r_60.000secs_00000171_red.fits,60963.17684983796,1485.0582863358593,744.623517580181,53628.93469786758
"StarC_(1448.52,736.26)",17,V462_sloan_r_60.000secs_00000172_red.fits,60963.177556030096,1492.7724740972017,751.9555685670975,42276.6308143139
"StarC_(1448.52,736.26)",18,V462_sloan_r_60.000secs_00000173_red.fits,60963.178262800924,1494.8307023689965,756.2477056945671,12065.799692315793
"StarC_(1448.52,736.26)",19,V462_sloan_r_60.000secs_00000174_red.fits,60963.17896923611,1493.8756108371404,753.731552414629,10623.569262358516
"StarC_(1448.52,736.26)",20,V462_sloan_r_60.000secs_00000175_red.fits,60963.17967578704,1492.6108679989788,752.8520628521115,29712.363962723466
"StarC_(1448.52,736.26)",21,V462_sloan_r_60.000secs_00000176_red.fits,60963.180382210645,1491.4227091221999,749.9732058729198,28246.51238988115
"StarC_(1448.52,736.26)",22,V462_sloan_r_60.000secs_00000177_red.fits,60963.18108865741,1492.5097262579409,758.1626345767144,18489.917303091454
"StarC_(1448.52,736.26)",23,V462_sloan_r_60.000secs_00000178_red.fits,60963.181794502314,1411.9847851753082,709.1147188114445,2712.3143495095856
"StarC_(1448.52,736.26)",24,V462_sloan_r_60.000secs_00000179_red.fits,60963.182501006944,1412.668711084147,695.5419687118335,2953.1263691202403
"StarC_(1448.52,736.26)",25,V462_sloan_r_60.000secs_00000180_red.fits,60963.183207222224,1465.9363601992684,753.9652853034,1517.539961934082
"StarC_(1448.52,736.26)",26,V462_sloan_r_60.000secs_00000181_red.fits,60963.18391393519,1493.1435063469191,757.5586768626471,16864.476160873543
"StarC_(1448.52,736.26)",27,V462_sloan_r_60.000secs_00000182_red.fits,60963.184622534725,1493.7248468360494,754.8840812397481,11850.68556056637
"StarC_(1448.52,736.26)",28,V462_sloan_r_60.000secs_00000183_red.fits,60963.18532891203,1480.7209242312606,399.4624529485893,1381.644586597528
"StarC_(1448.52,736.26)",29,V462_sloan_r_60.000secs_00000184_red.fits,60963.18603505787,1445.412563934539,698.5171855666671,1436.7975904956522
"StarC_(1448.52,736.26)",30,V462_sloan_r_60.000secs_00000185_red.fits,60963.18674136574,1501.1351076971807,735.5521167547902,3423.319489150107
"StarC_(1448.52,736.26)",31,V462_sloan_r_60.000secs_00000186_red.fits,60963.18744858796,1455.7024257818978,715.6681971560881,932.3521237076934
"StarC_(1448.52,736.26)",32,V462_sloan_r_60.000secs_00000187_red.fits,60963.18815491898,1412.0037736023337,709.0940251930025,2132.0539776084643
"StarC_(1448.52,736.26)",33,V462_sloan_r_60.000secs_00000188_red.fits,60963.18886112268,1459.4077271956696,768.7901186151086,3622.92314674701
"StarC_(1448.52,736.26)",34,V462_sloan_r_60.000secs_00000189_red.fits,60963.18956741898,1175.8447381520714,957.1419508335184,1338.6398367131092
"StarC_(1448.52,736.26)",35,V462_sloan_r_60.000secs_00000190_red.fits,60963.19027400463,1554.0176919896548,700.4463414820873,1722.8023523217582
"StarC_(1448.52,736.26)",36,V462_sloan_r_60.000secs_00000191_red.fits,60963.19098060185,1478.2347750902911,751.2975529785498,2076.433518712376
"StarC_(1448.52,736.26)",37,V462_sloan_r_60.000secs_00000192_red.fits,60963.191686736114,1478.9144345163036,686.8834162134378,1718.6572231406174
"StarC_(1448.52,736.26)",38,V462_sloan_r_60.000secs_00000193_red.fits,60963.192393495374,1407.5427283674596,702.0695821329454,2545.149982556088
"StarC_(1448.52,736.26)",39,V462_sloan_r_60.000secs_00000194_red.fits,60963.1931002662,1430.568410327415,743.5651820460295,2777.3318756462463
"StarC_(1448.52,736.26)",40,V462_sloan_r_60.000secs_00000195_red.fits,60963.19380664352,1147.7097938017255,522.5604291665757,2504.8923533414873
"StarC_(1448.52,736.26)",41,V462_sloan_r_60.000secs_00000196_red.fits,60963.194516145835,1377.0028707861684,551.5283165717718,2021.971460068602
"StarC_(1448.52,736.26)",42,V462_sloan_r_60.000secs_00000197_red.fits,60963.19522284722,1428.1772321874637,702.2744461275032,1142.95367970071
"StarC_(1448.52,736.26)",43,V462_sloan_r_60.000secs_00000198_red.fits,60963.19592976852,737.4955555791333,647.6706060622588,187.10026035412392
"StarC_(1448.52,736.26)",44,V462_sloan_r_60.000secs_00000199_red.fits,60963.19663625,1417.0149007717353,704.1416368331346,2031.113249392469
"StarC_(1448.52,736.26)",45,V462_sloan_r_60.000secs_00000200_red.fits,60963.197342824074,1440.0686155538378,749.3169495732682,2345.341794464618
"StarC_(1448.52,736.26)",46,V462_sloan_r_60.000secs_00000201_red.fits,60963.19804909722,1425.7720669202013,684.1906997166942,632.1869119447836
"StarC_(1448.52,736.26)",47,V462_sloan_r_60.000secs_00000202_red.fits,60963.19875592593,1427.5481078941805,701.0232095178044,1077.757421311614
"StarC_(1448.52,736.26)",48,V462_sloan_r_60.000secs_00000203_red.fits,60963.19946261574,1445.4920234927836,723.29153911491,1599.7522499257666
"StarC_(1448.52,736.26)",49,V462_sloan_r_60.000secs_00000204_red.fits,60963.200168668984,1424.038597721967,702.0467853683188,1119.5785109129763
"StarC_(1448.52,736.26)",50,V462_sloan_r_60.000secs_00000205_red.fits,60963.20087521991,1417.007715828068,704.1095958992423,1600.386818226686
"StarC_(1448.52,736.26)",51,V462_sloan_r_60.000secs_00000206_red.fits,60963.20158155093,1466.0019531763844,754.0138579563168,1235.780237273375
"StarC_(1448.52,736.26)",52,V462_sloan_r_60.000secs_00000207_red.fits,60963.20228828704,1429.2510916366846,699.3593240155539,1924.13292999276
"StarC_(1448.52,736.26)",53,V462_sloan_r_60.000secs_00000208_red.fits,60963.202994467596,1654.8605578297006,759.3310991545665,1855.9165026619098
"StarC_(1448.52,736.26)",54,V462_sloan_r_60.000secs_00000209_red.fits,60963.20370106481,1402.9917204012488,723.2056764772353,2919.635517328809
"StarC_(1448.52,736.26)",55,V462_sloan_r_60.000secs_00000210_red.fits,60963.20441232639,1417.0139488435786,704.0776330251,1964.0401208774942
"StarC_(1448.52,736.26)",56,V462_sloan_r_60.000secs_00000211_red.fits,60963.20511847222,1434.6427327747517,699.6689504130662,1190.5545068103352
"StarC_(1448.52,736.26)",57,V462_sloan_r_60.000secs_00000212_red.fits,60963.20582509259,1395.4397495088429,726.9705252218681,1908.3650367247753
"StarC_(1448.52,736.26)",58,V462_sloan_r_60.000secs_00000213_red.fits,60963.20653119213,1432.5572688253048,755.747405470853,2938.5409034041977
"StarC_(1448.52,736.26)",59,V462_sloan_r_60.000secs_00000214_red.fits,60963.207237800925,1411.9978226393785,709.1469046007433,2754.664397131036
"StarC_(1448.52,736.26)",60,V462_sloan_r_60.000secs_00000215_red.fits,60963.20794392361,1434.7704385294055,700.9498849287268,1721.6614299149526
"StarC_(1448.52,736.26)",61,V462_sloan_r_60.000secs_00000216_red.fits,60963.20865112269,1414.991671442264,706.1201341761073,2925.2058903186116
"StarC_(1448.52,736.26)",62,V462_sloan_r_60.000secs_00000217_red.fits,60963.209357719905,1413.8960890840085,698.0594770305305,2333.159658797578
"StarC_(1448.52,736.26)",63,V462_sloan_r_60.000secs_00000218_red.fits,60963.21006454861,1471.662548195993,742.1355287724597,5099.026873689033
"StarC_(1448.52,736.26)",64,V462_sloan_r_60.000secs_00000219_red.fits,60963.210771261576,1541.7066295966536,784.2826114758706,2271.0625993557333
"StarC_(1448.52,736.26)",65,V462_sloan_r_60.000secs_00000220_red.fits,60963.211477592595,1430.734391922022,697.7448111572834,1903.2403800438574
"StarC_(1448.52,736.26)",66,V462_sloan_r_60.000secs_00000221_red.fits,60963.21218416667,1389.307622131589,653.223791225207,1358.3359406857355
"StarC_(1448.52,736.26)",67,V462_sloan_r_60.000secs_00000222_red.fits,60963.21289076389,1457.754218631303,683.7984011547752,1677.6443700607128
"StarC_(1448.52,736.26)",68,V462_sloan_r_60.000secs_00000223_red.fits,60963.21359712963,1426.9327666301115,699.6584853013238,1736.1521308918057
"StarC_(1448.52,736.26)",69,V462_sloan_r_60.000secs_00000224_red.fits,60963.21430807871,1440.616281499575,701.4977462270559,673.5232592933814
"StarC_(1448.52,736.26)",70,V462_sloan_r_60.000secs_00000225_red.fits,60963.21501450231,1454.5856177681462,775.1226124168037,2793.7072949824133
"StarC_(1448.52,736.26)",71,V462_sloan_r_60.000secs_00000226_red.fits,60963.215721423614,1460.2636452738075,739.7186150311788,1114.9381273506606
"StarC_(1448.52,736.26)",72,V462_sloan_r_60.000secs_00000227_red.fits,60963.216428125,1422.2827655410742,702.5471927250032,2030.73919197248
"StarC_(1448.52,736.26)",73,V462_sloan_r_60.000secs_00000228_red.fits,60963.217134467595,1412.0035280242225,709.1152421015963,2641.3818893847465
"StarC_(1448.52,736.26)",74,V462_sloan_r_60.000secs_00000229_red.fits,60963.217841226855,1432.643013858159,698.1940198058659,1556.3053862860288
"StarC_(1448.52,736.26)",75,V462_sloan_r_60.000secs_00000230_red.fits,60963.2185471412,1413.3640962839888,682.4366233599025,1374.4400964235974
"StarC_(1448.52,736.26)",76,V462_sloan_r_60.000secs_00000231_red.fits,60963.21925346065,1367.5470921624808,675.9933285626159,634.6537337858233
"StarC_(1448.52,736.26)",77,V462_sloan_r_60.000secs_00000232_red.fits,60963.21996016204,1430.8899199502634,702.2281281622529,1109.4589651269953
"StarC_(1448.52,736.26)",78,V462_sloan_r_60.000secs_00000233_red.fits,60963.22066655093,1401.8081519541572,673.4893810588127,985.9239472511371
"StarC_(1448.52,736.26)",79,V462_sloan_r_60.000secs_00000234_red.fits,60963.221373148146,1430.5586682018754,695.1731547066323,1579.7582238894797
"StarC_(1448.52,736.26)",80,V462_sloan_r_60.000secs_00000235_red.fits,60963.222080196756,1413.040019593238,695.0884572510236,2237.344430631302
"StarC_(1448.52,736.26)",81,V462_sloan_r_60.000secs_00000236_red.fits,60963.222786736114,1429.905088654276,704.8427015731644,1596.914795288917
"StarC_(1448.52,736.26)",82,V462_sloan_r_60.000secs_00000237_red.fits,60963.22349325231,1376.6093501067792,708.9288392293435,864.2404866161515
"StarC_(1448.52,736.26)",83,V462_sloan_r_60.000secs_00000238_red.fits,60963.224203784725,1414.997618720512,706.094385113043,2041.709244219004
"StarC_(1448.52,736.26)",84,V462_sloan_r_60.000secs_00000239_red.fits,60963.22491053241,1496.448309628611,672.3689276132516,881.8547810326603
"StarC_(1448.52,736.26)",85,V462_sloan_r_60.000secs_00000240_red.fits,60963.22561663194,1372.7892213322573,665.0195961667707,993.6914904945161
"StarC_(1448.52,736.26)",86,V462_sloan_r_60.000secs_00000241_red.fits,60963.22632314815,1515.2953082039853,656.4040380557543,1525.8935423613402
"StarC_(1448.52,736.26)",87,V462_sloan_r_60.000secs_00000242_red.fits,60963.22702961806,1436.9907353802012,701.5317187863265,1046.8810073826612
"StarC_(1448.52,736.26)",88,V462_sloan_r_60.000secs_00000243_red.fits,60963.22773584491,1411.3366459725326,688.1194865006032,2876.8417744688895
"StarC_(1448.52,736.26)",89,V462_sloan_r_60.000secs_00000244_red.fits,60963.22844239583,1426.3568020218233,702.4597953359398,1821.1442062688855
"StarC_(1448.52,736.26)",90,V462_sloan_r_60.000secs_00000245_red.fits,60963.229149479164,1429.5564984431653,700.4640868326486,1605.146147625815
"StarC_(1448.52,736.26)",91,V462_sloan_r_60.000secs_00000246_red.fits,60963.22985577546,1405.9755265697186,704.8581100463547,2147.7267125784265
"StarC_(1448.52,736.26)",92,V462_sloan_r_60.000secs_00000247_red.fits,60963.23056261574,1419.8710715837258,564.980559936528,1609.0448554898562
"StarC_(1448.52,736.26)",93,V462_sloan_r_60.000secs_00000248_red.fits,60963.23126880787,1432.937711440205,699.1723880302519,1541.4667922205604
"StarC_(1448.52,736.26)",94,V462_sloan_r_60.000secs_00000249_red.fits,60963.23197487269,1412.9093508177384,695.0521261056435,2593.9026729967873
"StarC_(1448.52,736.26)",95,V462_sloan_r_60.000secs_00000250_red.fits,60963.232681875,1412.491431943618,692.3964060970129,2581.1839574652563
"StarC_(1448.52,736.26)",96,V462_sloan_r_60.000secs_00000251_red.fits,60963.233388402776,1464.5590416550506,705.5506129662841,1564.7779180749285
"StarC_(1448.52,736.26)",97,V462_sloan_r_60.000secs_00000252_red.fits,60963.23410043981,1432.4809554320107,703.3948863904814,1827.3617330283514
"StarC_(1448.52,736.26)",98,V462_sloan_r_60.000secs_00000253_red.fits,60963.23480666667,1465.9989805557,753.9884644016151,1647.8064114626818
"StarC_(1448.52,736.26)",99,V462_sloan_r_60.000secs_00000254_red.fits,60963.23551295139,1548.0822142692166,712.1777637087108,2858.0798853902625
"StarC_(1448.52,736.26)",100,V462_sloan_r_60.000secs_00000255_red.fits,60963.23621931713,1448.3340215365024,777.0241869815131,10053.19909589797
"StarC_(1448.52,736.26)",101,V462_sloan_r_60.000secs_00000256_red.fits,60963.23692585648,1433.4265863972726,701.4269773142953,1538.3765692136856
"StarC_(1448.52,736.26)",102,V462_sloan_r_60.000secs_00000257_red.fits,60963.237632199074,1425.1989480241339,705.5474091582419,1533.8791839915762
"StarC_(1448.52,736.26)",103,V462_sloan_r_60.000secs_00000258_red.fits,60963.23833866898,1224.144770977779,860.0778396093974,2726.902702796916
"StarC_(1448.52,736.26)",104,V462_sloan_r_60.000secs_00000259_red.fits,60963.23904554398,1496.144709846443,695.7937207237993,2047.851120424517
"StarC_(1448.52,736.26)",105,V462_sloan_r_60.000secs_00000260_red.fits,60963.23975159722,1369.6243099454196,703.6886019467202,254.86770280542441
"StarC_(1448.52,736.26)",106,V462_sloan_r_60.000secs_00000261_red.fits,60963.24045761574,1914.6957462621037,51.90108996666777,3571.2240246220417
"StarC_(1448.52,736.26)",107,V462_sloan_r_60.000secs_00000262_red.fits,60963.24116373843,1430.0830104860522,703.7151872381982,1056.1292093444467
"StarC_(1448.52,736.26)",108,V462_sloan_r_60.000secs_00000263_red.fits,60963.24187012731,1253.247808919379,695.5872120855628,833.3522885119127
"StarC_(1448.52,736.26)",109,V462_sloan_r_60.000secs_00000264_red.fits,60963.24257659722,1485.9964307452005,729.9892497583244,2211.629759778488
"StarC_(1448.52,736.26)",110,V462_sloan_r_60.000secs_00000265_red.fits,60963.24328321759,1413.1861091259384,694.9935992557625,2477.1348107742533
"StarC_(1448.52,736.26)",111,V462_sloan_r_60.000secs_00000266_red.fits,60963.24399596065,1417.0165221144405,690.1302102713764,2028.7046395654268
"StarC_(1448.52,736.26)",112,V462_sloan_r_60.000secs_00000267_red.fits,60963.244702511576,1446.9264475371563,715.9546830047515,318.56841288249984
"StarC_(1448.52,736.26)",113,V462_sloan_r_60.000secs_00000268_red.fits,60963.24540930556,1413.1093373762544,694.8998826122579,2867.726850728709
"StarC_(1448.52,736.26)",114,V462_sloan_r_60.000secs_00000269_red.fits,60963.24611542824,1414.9908304028638,706.0894066189069,2255.4902522348166
"StarC_(1448.52,736.26)",115,V462_sloan_r_60.000secs_00000270_red.fits,60963.246821747685,1492.08231174443,723.9305921568488,2813.200243182615
"StarC_(1448.52,736.26)",116,V462_sloan_r_60.000secs_00000271_red.fits,60963.247528541666,1486.3352613437653,747.7833499130788,2803.1607199428154
"StarC_(1448.52,736.26)",117,V462_sloan_r_60.000secs_00000272_red.fits,60963.24823503472,1359.2826380078434,690.7297330621016,408.12729017684853
"StarC_(1448.52,736.26)",118,V462_sloan_r_60.000secs_00000273_red.fits,60963.24894168982,1417.0201436614084,704.1097621113508,1902.534490428172
"StarC_(1448.52,736.26)",119,V462_sloan_r_60.000secs_00000274_red.fits,60963.249647743054,1450.584270567464,675.0630290004539,1304.4508415908376
"StarC_(1448.52,736.26)",120,V462_sloan_r_60.000secs_00000275_red.fits,60963.25035423611,1430.4794531610971,713.9670433306119,1290.5894600576435
"StarC_(1448.52,736.26)",121,V462_sloan_r_60.000secs_00000276_red.fits,60963.25106126157,1402.804213028391,779.9939261719471,405.0320930999245
"StarC_(1448.52,736.26)",122,V462_sloan_r_60.000secs_00000277_red.fits,60963.25176775463,1414.9879321593446,706.0941520066649,2008.3842102883814
"StarC_(1448.52,736.26)",123,V462_sloan_r_60.000secs_00000278_red.fits,60963.252473912034,1393.767801013754,717.8418675682509,1323.3075219483371
"StarC_(1448.52,736.26)",124,V462_sloan_r_60.000secs_00000279_red.fits,60963.2531800463,1410.8614380133718,880.473063006337,897.5353415800611
"StarC_(1448.52,736.26)",125,V462_sloan_r_60.000secs_00000280_red.fits,60963.25389166667,1414.79771667288,739.6127360353667,727.4502856967517
"StarC_(1448.52,736.26)",126,V462_sloan_r_60.000secs_00000281_red.fits,60963.25459866898,1431.6991670759546,701.2954105139913,1270.9388348001503
"StarC_(1448.52,736.26)",127,V462_sloan_r_60.000secs_00000282_red.fits,60963.25530483796,1417.0222830880455,704.138727985003,2077.0374961563352
"StarC_(1448.52,736.26)",128,V462_sloan_r_60.000secs_00000283_red.fits,60963.25601138889,1435.0824118460923,698.2243128041806,1263.6586824100777
"StarC_(1448.52,736.26)",129,V462_sloan_r_60.000secs_00000284_red.fits,60963.25671810185,1415.0168869358433,706.0972057071153,2613.8925490783668
"StarC_(1448.52,736.26)",130,V462_sloan_r_60.000secs_00000285_red.fits,60963.25742434028,1427.8276771941657,704.8684836677054,1489.5913629422703
"StarC_(1448.52,736.26)",131,V462_sloan_r_60.000secs_00000286_red.fits,60963.258130462964,1491.99288009448,755.7191621805835,2940.259570124448
"StarC_(1448.52,736.26)",132,V462_sloan_r_60.000secs_00000287_red.fits,60963.258836875,1439.0978691723203,690.0020287141407,863.3952868773015
"StarC_(1448.52,736.26)",133,V462_sloan_r_60.000secs_00000288_red.fits,60963.25954299769,1442.8019983496702,681.7267358395595,490.8808641535472
"StarC_(1448.52,736.26)",134,V462_sloan_r_60.000secs_00000289_red.fits,60963.26024939815,1415.0038650706126,706.1176332070071,2419.17331052959
"StarC_(1448.52,736.26)",135,V462_sloan_r_60.000secs_00000290_red.fits,60963.26095546296,1417.0099309617267,704.0812971425839,2051.64167123061
"StarC_(1448.52,736.26)",136,V462_sloan_r_60.000secs_00000291_red.fits,60963.261661655095,1503.9185589208957,702.5738897910512,699.9144316304889
"StarC_(1448.52,736.26)",137,V462_sloan_r_60.000secs_00000292_red.fits,60963.262368171294,1479.1109160076314,686.9757673756725,1509.496865359333
