RA,DEC,MAG_AUTO,MAGERR_AUTO
357.7801403,-31.6597551,-5.0267,0.1888
357.0527315,-31.6601621,-4.1449,0.2357
356.9859219,-31.6601729,-3.7419,0.4946
357.0765615,-31.6606557,-4.2877,0.2765
357.0489754,-31.6608724,-4.1836,0.3178
357.1730737,-31.6603369,99.0,99.0
357.7714546,-31.6599846,-4.6233,0.2325
357.0465231,-31.6605377,-2.9936,0.8488
357.7259221,-31.6599933,-4.6398,0.2042
357.1564627,-31.659985,-4.3617,0.227
357.0748505,-31.6621887,99.0,99.0
357.8618231,-31.6586585,99.0,99.0
357.0450418,-31.6601023,-6.2939,0.0474
357.1423107,-31.6601075,-5.4047,0.1275
356.9902919,-31.6595854,-3.0771,0.4039
357.2819907,-31.6608349,99.0,99.0
357.0380854,-31.6606003,-4.3645,0.2892
356.9788154,-31.6607054,99.0,99.0
357.1407181,-31.6607774,-3.7422,0.5694
357.1050905,-31.6603353,-2.98,0.9496
357.4156416,-31.6597233,-4.4239,0.3095
357.8580297,-31.6585475,99.0,99.0
357.7770941,-31.6583882,-4.0647,0.3247
357.1950867,-31.6599214,-4.775,0.116
357.7302381,-31.659648,-4.4077,0.2565
357.2850474,-31.6599382,-3.6715,0.4646
356.8737325,-31.6592583,-5.0883,0.1012
357.1890046,-31.6605559,-4.211,0.3043
357.1832518,-31.6599194,-4.5057,0.1908
357.1624607,-31.6601258,-5.2634,1.9439
357.1654874,-31.6599388,-4.8048,0.1832
356.5443082,-31.6579557,-4.8979,0.1129
357.8146999,-31.659151,-3.9337,0.5527
357.1893117,-31.6596427,-4.792,0.1622
357.8879568,-31.6571125,-3.8506,14.2307
356.5731321,-31.6579768,-3.8557,0.4442
357.3023988,-31.6590116,-4.4168,0.1699
357.1458583,-31.6601397,-3.9775,0.4877
357.880289,-31.6581158,99.0,99.0
357.0419882,-31.6589477,-3.6883,0.5516
357.0665742,-31.6600914,-4.473,0.2425
357.1313623,-31.6597741,-4.4174,0.2489
356.9889959,-31.6602364,-3.8595,0.5361
357.1406414,-31.6590699,-3.5563,0.4671
357.0334584,-31.6587436,-5.5183,0.0698
356.9781561,-31.6587768,-4.5717,0.2006
357.874327,-31.6572884,-4.2638,0.2303
357.0564912,-31.6586287,-5.0032,0.1097
357.1683624,-31.6585461,-3.5813,0.3318
357.2445984,-31.658989,-4.237,0.2548
357.8876401,-31.6567913,-5.1766,0.1468
357.1542751,-31.6596202,-4.1049,0.4663
357.0841796,-31.6581077,-4.8247,0.1362
357.0844166,-31.6591454,-4.7645,0.193
357.1674414,-31.6590548,-0.3875,14.9099
357.1602394,-31.6582532,-4.1558,0.2154
357.1683295,-31.6580919,-4.1266,0.2156
357.1729799,-31.6580766,-4.2701,0.1703
357.7159051,-31.6580252,-4.7558,0.2178
357.1630993,-31.658855,-7.8397,0.0215
357.1241092,-31.6584076,-4.3017,0.2719
357.7437482,-31.6567694,-5.0345,0.0981
357.0571453,-31.6577039,-4.9064,0.1203
357.1616039,-31.6595657,-3.3075,1.0149
357.1694361,-31.6579018,-3.5942,0.2735
357.1644639,-31.6586502,-4.7029,0.2476
357.1733256,-31.6584303,-5.0998,0.1675
357.0287783,-31.6574556,-5.008,0.1012
357.1679699,-31.6583455,-4.9919,0.1984
357.001016,-31.6581123,-3.7015,0.6559
357.8879973,-31.655965,-4.5455,0.1384
357.1651251,-31.6584657,-4.6059,0.256
357.2429424,-31.6579126,-4.5694,0.2179
357.8695271,-31.6560654,-3.91,0.3509
357.3831591,-31.6575849,-4.7672,0.1678
357.8851659,-31.6563867,-2.8411,1.5353
357.2480016,-31.6574356,-4.1788,0.2892
357.1707995,-31.6581737,-5.3481,0.1018
356.4455685,-31.655445,-4.1525,0.2771
357.1690672,-31.6580522,-5.7546,0.0998
357.1699171,-31.6582417,-6.0725,0.1236
357.0702708,-31.656754,-4.8405,0.1186
357.0970661,-31.6566079,-4.6469,0.1351
357.1678849,-31.6571348,-4.0391,0.2672
357.8716271,-31.6552628,-4.1679,0.2768
357.1659622,-31.6572913,-4.6892,0.2379
357.3348948,-31.6567926,-5.2263,0.2054
357.8876795,-31.6562751,-4.8419,0.2885
357.1428141,-31.6567333,-3.7866,0.5289
357.1151063,-31.6563512,-4.3915,0.2352
356.919124,-31.6554573,-4.4824,0.1627
357.887876,-31.6534175,-3.4098,0.369
357.1293886,-31.6563715,-4.7079,0.2641
357.8873257,-31.6535174,-4.6163,0.2005
357.685248,-31.6540608,-5.315,0.0937
357.8876849,-31.6531174,-4.3257,0.2845
357.047634,-31.6541218,-4.5965,0.1364
356.4552487,-31.6525744,-3.8577,0.3578
357.1707377,-31.6546251,-4.4157,0.3258
357.8831106,-31.6532665,-4.9344,0.1467
357.8040496,-31.6527385,-4.9027,0.2281
357.708094,-31.6529395,-5.2777,0.0851
357.8833546,-31.6529365,-5.5552,0.122
357.8871578,-31.6523673,-3.7896,0.4684
357.8699254,-31.6528988,-3.4098,0.8043
357.1685672,-31.6553268,-6.4081,0.0829
357.6775666,-31.6519476,-4.7372,0.1602
356.5734676,-31.6514009,-6.538,0.0398
356.574431,-31.6510752,-4.5148,0.1559
357.1694291,-31.6526554,-4.7007,0.1662
357.2563277,-31.6522377,-4.5658,0.1345
357.3183106,-31.6524789,-5.5996,0.1465
357.8826413,-31.6506161,-2.9757,1.1373
356.3932707,-31.6501108,-5.0422,0.1795
357.02,-31.6505604,-5.715,0.0645
357.1219913,-31.6502552,-5.7583,0.0644
356.4471286,-31.6479426,-6.4657,0.0592
356.4129003,-31.6485726,99.0,99.0
357.1640286,-31.6506728,-5.4612,0.1653
357.8522756,-31.647614,-5.9246,0.0566
357.1581658,-31.6489642,-4.6008,0.1425
356.4047809,-31.6471655,-4.0622,0.3847
357.1622032,-31.6485052,-4.9213,0.2289
356.390227,-31.6466358,-5.0631,0.7862
357.0938986,-31.6477478,-4.703,0.1362
356.3964843,-31.6465355,-3.4481,1.0741
357.7099556,-31.646341,-5.5504,0.0702
357.8869688,-31.646004,-4.6317,0.3495
356.4287886,-31.6440752,-4.2442,0.2444
357.1044773,-31.6456916,-4.92,0.1071
356.4115613,-31.6420547,-3.1633,0.8305
357.1603886,-31.6452325,-6.2199,0.1124
357.1600701,-31.643139,-5.6218,0.1663
357.1587252,-31.6422248,-4.7246,0.2379
356.3998829,-31.6400718,-4.7605,0.2013
356.4248093,-31.6401547,-4.8653,0.1979
357.8883642,-31.6398685,-4.0451,0.3453
357.8910975,-31.6394866,99.0,99.0
356.3986695,-31.6381885,-4.7482,0.1991
357.1268625,-31.639777,-4.5309,0.177
356.4004905,-31.6387617,-5.2474,0.1621
357.1567569,-31.6384611,-5.2779,0.1923
356.3887143,-31.6343334,-4.1659,0.4117
356.3981072,-31.6327793,-2.5615,1.779
357.8617391,-31.6325086,-5.3885,0.1535
356.3887656,-31.6293831,-4.4894,0.2567
356.7764258,-31.630462,-6.0149,0.1119
356.3927801,-31.6277463,-4.6772,0.1983
356.3921634,-31.6261228,-4.7421,0.2179
357.8833771,-31.6250207,-4.4522,0.1964
357.8850567,-31.6254157,-5.5176,0.1527
357.8788367,-31.6216112,-4.4522,0.2451
357.8884072,-31.6202883,-4.6249,0.2596
357.8849877,-31.619357,-4.5412,0.2907
357.8878418,-31.6172694,-4.0425,0.4013
357.843496,-31.6178108,99.0,99.0
356.3852361,-31.6158389,-5.1594,0.2225
356.3864517,-31.6138177,-5.2928,0.1434
357.8843383,-31.6132453,-6.117,0.0496
357.5724914,-31.6149684,-4.7736,0.1525
357.8864839,-31.6129238,-4.1348,0.3331
356.6001829,-31.6121211,-6.836,0.0803
356.4089385,-31.6111413,-4.3311,0.2105
356.3868741,-31.6098793,99.0,99.0
356.5974128,-31.610944,-7.0128,0.0782
356.4180265,-31.6085995,-4.8639,0.1098
356.3891273,-31.6093558,-4.4726,0.2604
356.3851896,-31.6087349,99.0,99.0
357.8877975,-31.6073403,-4.5696,0.2142
356.5979003,-31.6073499,-3.7174,0.2875
356.5938828,-31.6074193,-6.4611,0.0885
356.5940528,-31.6064037,-5.158,0.1666
356.6125886,-31.6064841,-6.0322,0.1128
356.5964241,-31.6064048,-6.101,0.1133
357.1905428,-31.6063136,-5.0214,0.1856
356.5515584,-31.6040691,-5.0448,0.1746
356.3919814,-31.6011318,-4.2988,0.2421
356.3940107,-31.6003618,-4.4595,0.224
356.3847178,-31.6002805,-4.6056,0.2502
356.569188,-31.6009348,-6.0114,0.1072
357.3134186,-31.5989367,-4.9232,0.1793
356.6164527,-31.5979804,-7.2719,0.0585
357.8910036,-31.5951867,-4.8502,3.5195
357.8901753,-31.5949338,-4.7435,0.2267
357.8909516,-31.5948463,-4.6613,7.6394
356.4020444,-31.5939715,-5.3797,0.0884
357.8898447,-31.5943774,99.0,99.0
357.8908578,-31.5906759,-2.6483,1.4322
356.3933311,-31.5901589,-4.8593,0.1509
357.8905244,-31.5927091,99.0,99.0
357.8909007,-31.5892567,-4.4279,22.5148
357.8667039,-31.5878504,-4.8858,0.1494
357.8750486,-31.5875217,-5.2471,0.1977
357.2755006,-31.5887602,-5.0745,0.2131
357.8750218,-31.5869249,-5.3009,0.2059
357.8738071,-31.5853474,-5.7199,0.1547
357.8906171,-31.5852312,99.0,99.0
357.873977,-31.5849962,-5.6394,0.1715
356.3856911,-31.582657,-4.4935,0.2851
357.8788705,-31.5827519,-5.2142,0.1574
357.8905802,-31.5828386,-4.9003,0.2288
356.4081991,-31.5817312,-4.6769,0.1682
357.8883416,-31.5820164,-4.7771,0.2229
357.8674439,-31.5764525,-5.3157,0.08
357.8886278,-31.5767536,-4.2206,0.3713
356.388627,-31.5737171,-4.4832,0.2234
356.4084723,-31.5736431,-4.6684,0.1319
357.890325,-31.5702055,-4.3029,0.448
357.8905554,-31.5688534,99.0,99.0
357.8900102,-31.5678291,99.0,99.0
356.3876522,-31.5659982,-5.0995,0.1433
357.8901497,-31.5656095,-4.4588,0.3608
356.3923018,-31.5650276,-4.3049,0.3608
357.8909217,-31.565144,-4.6473,0.2826
357.8902155,-31.5649254,-3.9325,0.4576
357.8870984,-31.5634311,-3.9604,0.414
357.8828877,-31.5627269,-5.156,0.1759
356.8009914,-31.562311,-4.938,0.2192
356.3877876,-31.560179,-4.132,0.3602
357.8870729,-31.558728,-4.4175,0.2196
357.8867127,-31.5590994,-5.3375,0.133
357.4531787,-31.5599903,-5.8118,0.1299
357.8903023,-31.5583571,0.2471,22.6106
357.8901134,-31.5571688,-5.0297,0.1445
357.8903884,-31.5546756,99.0,99.0
357.8869055,-31.5538744,-5.0454,0.1781
357.7677968,-31.551007,-5.1452,0.2112
357.8873725,-31.5486059,-4.3506,0.226
357.8908187,-31.5488261,99.0,99.0
357.441975,-31.549743,-4.8945,0.2318
357.8906935,-31.5481854,-3.4596,0.8338
357.885147,-31.5460653,-4.6349,0.189
356.4127053,-31.5448493,-4.8001,0.1243
357.890662,-31.545071,-4.8787,0.1758
356.3882078,-31.544301,-4.6957,0.1846
357.8897174,-31.5445954,-5.1284,0.1794
356.3916814,-31.5428293,-5.1081,0.1733
356.3862723,-31.543639,-4.9872,0.2206
357.8905066,-31.543005,99.0,99.0
357.8884646,-31.5422574,-4.4258,0.271
356.392765,-31.540728,-4.4661,0.2353
357.707595,-31.5421412,-5.4229,0.1782
356.3886352,-31.5409317,-4.5191,0.289
356.388951,-31.5402111,-3.853,0.3108
357.8896333,-31.541532,-4.9875,0.2317
356.3966889,-31.5396676,-4.2493,0.266
356.3924759,-31.5394843,-4.7818,0.2054
356.3845819,-31.5363222,-5.4752,0.1103
357.8906775,-31.5365852,-3.5957,0.6381
357.8907163,-31.5360271,-5.2343,0.1608
357.7865717,-31.536044,-4.7129,0.1892
356.3849242,-31.5347462,-6.5951,0.0443
357.889804,-31.5359499,99.0,99.0
356.3959291,-31.5334214,-4.6137,0.2893
356.3847637,-31.5353356,99.0,99.0
356.3844383,-31.5338123,-4.6862,0.2716
356.3846907,-31.5332303,-2.0916,3.5775
357.8907027,-31.5338597,-3.3836,1.085
357.8897836,-31.5319333,-1.2462,6.7496
356.3842744,-31.5357753,-4.9159,40.5618
356.3835999,-31.5328913,-6.5874,2.8625
357.8785604,-31.530905,-4.4412,0.1723
356.9644557,-31.5323989,-4.5777,0.2703
356.3848128,-31.5326264,-4.8569,0.3992
356.3843193,-31.5308176,99.0,99.0
357.8902131,-31.529713,-4.2548,0.3564
356.3871628,-31.5295997,-5.2718,0.1994
356.387173,-31.5286947,-5.1195,0.169
356.3907807,-31.5281371,-4.4647,0.2461
356.3881332,-31.5277281,-4.7602,0.2313
356.3849705,-31.5313209,99.0,99.0
356.3871132,-31.5272123,-4.3532,0.4421
356.3934785,-31.5262568,-4.5639,0.1926
357.8834137,-31.5261459,-4.6797,0.2087
357.8869052,-31.5252871,-4.3403,0.265
357.5847027,-31.526697,-5.3552,0.1824
357.8901337,-31.5239524,99.0,99.0
357.8895414,-31.5234365,-4.6049,0.2707
357.8870579,-31.5221744,-3.9793,0.315
356.3871671,-31.5206922,-4.8631,0.1826
356.3860039,-31.5206734,-4.9119,0.2371
357.8883107,-31.5209039,-4.7703,0.1844
357.889651,-31.5206498,99.0,99.0
357.8867223,-31.5187283,-4.4892,0.1831
357.8871961,-31.5190507,-4.4119,0.5689
356.3889508,-31.516026,-4.4321,0.2787
357.8895043,-31.5173842,99.0,99.0
356.3872176,-31.5144877,-3.3528,0.6872
356.4737374,-31.5154485,-5.6185,0.1551
356.7998655,-31.5163262,-4.5584,0.2758
357.8862233,-31.51448,-4.3023,0.4071
357.8869326,-31.5145692,-4.2259,0.3339
356.3871495,-31.5120798,-4.4919,0.2201
357.8875594,-31.5129223,-4.9467,0.2382
357.8896003,-31.5114193,99.0,99.0
357.8903515,-31.5111994,99.0,99.0
357.6519278,-31.5116086,-5.3031,0.1998
357.889615,-31.5086269,99.0,99.0
357.8882309,-31.5065548,99.0,99.0
356.425522,-31.5048403,-4.4957,0.2298
357.8876792,-31.5052374,-5.0373,0.1738
357.866029,-31.5040808,-4.906,0.2489
357.0710805,-31.5053079,-5.5272,0.1245
357.8884608,-31.5036306,-6.8894,2.033
356.3870915,-31.5011572,-5.6399,0.0915
357.8924923,-31.5010819,-8.2005,0.1053
357.9316315,-31.5005003,-3.4496,0.489
357.9293155,-31.5005775,-4.9403,0.1216
357.9478817,-31.5006363,-4.3828,5.502
358.0120398,-31.4994906,-4.1932,0.293
357.9279521,-31.5005039,99.0,99.0
358.0576637,-31.4988693,-4.8893,0.1285
356.3846656,-31.4992324,-4.5706,0.2186
357.9732202,-31.4994693,-3.7799,0.3793
358.0069689,-31.5001514,99.0,99.0
358.0314132,-31.4995198,-5.1506,0.1332
358.0074285,-31.4991858,99.0,99.0
357.9530412,-31.4996956,-4.2004,0.3216
358.015719,-31.4990939,-2.9871,0.8809
357.9328486,-31.4993892,-4.5562,0.1906
357.9452027,-31.5000032,99.0,99.0
358.0150655,-31.4990146,99.0,99.0
357.943142,-31.4998467,-4.3817,0.26
358.0316199,-31.4990892,-4.3962,0.2723
357.9883349,-31.499392,99.0,99.0
357.9744877,-31.4993567,-3.2939,0.8497
357.9705468,-31.4987953,99.0,99.0
358.0454067,-31.4990389,-4.2098,0.4164
358.0067598,-31.498615,-4.5581,0.2287
357.9831507,-31.4982173,99.0,99.0
358.0597787,-31.4984554,99.0,99.0
357.9884195,-31.4984075,-4.172,0.3519
357.9189628,-31.4986655,-3.2759,0.6872
358.0317096,-31.4977586,-4.058,0.3017
357.9530218,-31.4982209,-4.4401,0.2402
357.972901,-31.4984422,-2.2357,1.6898
357.9090852,-31.4987613,-4.7143,0.1819
357.9774486,-31.4985352,-4.0385,0.3527
357.8947444,-31.4987322,99.0,99.0
357.9843983,-31.4981229,99.0,99.0
357.9676498,-31.4991203,-4.1371,0.3609
358.022802,-31.4977426,-3.1418,0.7082
356.3524257,-31.4974978,-3.5495,0.48
357.9688614,-31.4985561,99.0,99.0
356.3821675,-31.4976336,-4.7934,0.13
358.059685,-31.497236,-4.002,2.4195
358.0096372,-31.4977873,99.0,99.0
357.9655059,-31.4979543,-4.833,0.1807
358.0331264,-31.4982554,99.0,99.0
357.9981515,-31.4980733,99.0,99.0
358.0336199,-31.4973627,0.0724,15.1775
357.9658418,-31.4976508,-2.2453,1.9948
358.0609675,-31.4978084,99.0,99.0
356.2635363,-31.496701,-3.6335,4.6392
356.3321167,-31.4967701,-3.3564,0.6216
358.0615094,-31.4974817,99.0,99.0
357.8867431,-31.4997098,-1.4567,5.8679
357.940279,-31.498235,99.0,99.0
356.3181057,-31.4967884,-3.5653,0.4588
357.9974461,-31.4975177,99.0,99.0
357.9052938,-31.4974856,-4.1853,0.2517
356.3025461,-31.4962047,-4.1551,0.276
357.890132,-31.4988407,-2.1902,1.97
358.0601449,-31.4972797,99.0,99.0
358.0618675,-31.4982453,99.0,99.0
356.3463279,-31.4969753,99.0,99.0
356.8012757,-31.4987747,-4.9725,0.12
356.3821965,-31.4968977,-3.624,0.4182
356.3071283,-31.4967084,99.0,99.0
356.2715243,-31.4961378,-3.4774,0.4789
358.0467578,-31.4979673,-3.1576,1.0685
357.9363229,-31.4977137,-3.4781,0.6114
356.3030079,-31.4967676,-2.4595,1.4385
358.0112908,-31.4975614,99.0,99.0
356.9971112,-31.4985016,-4.6071,0.1332
357.9285304,-31.4974908,99.0,99.0
358.0611132,-31.4963078,-4.7966,0.1615
356.3709604,-31.4964032,-4.2266,0.2777
356.3551529,-31.4964207,-4.3874,0.2423
358.0624205,-31.4959286,-4.7052,0.162
357.8933215,-31.4971284,99.0,99.0
356.3281341,-31.4962615,-3.9148,0.3281
356.3155148,-31.4967473,99.0,99.0
356.3142367,-31.4968264,99.0,99.0
356.3101945,-31.4957023,99.0,99.0
358.0603832,-31.4979595,-3.8328,0.6371
356.3825698,-31.4972523,-3.9222,0.4917
358.0607304,-31.4963282,-3.5387,0.6912
356.3216635,-31.4958477,-4.1613,0.2329
358.0433121,-31.4960909,-2.3548,1.6823
356.7801662,-31.4977385,-4.6295,0.1414
357.9691897,-31.4970093,-3.3335,0.6887
357.8858197,-31.4967865,-4.1864,0.2789
358.0345596,-31.4961496,-3.9988,0.3061
357.9073015,-31.4980575,99.0,99.0
356.3571702,-31.4961934,-5.1735,0.1401
356.3228057,-31.4963294,-3.9591,0.4311
357.0509493,-31.4979201,-4.5423,0.1421
357.9966036,-31.4959267,99.0,99.0
356.2707389,-31.4947215,-3.4131,0.5597
356.3651267,-31.4964564,99.0,99.0
356.4909003,-31.4960871,-4.4302,0.2151
358.0666395,-31.4954173,-4.28,0.3118
358.0661503,-31.4949119,99.0,99.0
356.3405359,-31.4968173,99.0,99.0
356.3511319,-31.4956976,99.0,99.0
356.2971898,-31.4949797,99.0,99.0
357.9115501,-31.4961525,-3.6455,0.6407
358.0420183,-31.4951174,-4.6181,0.2201
357.9970275,-31.4956202,-3.942,0.3111
356.2795325,-31.4947447,-4.0001,0.3465
358.067956,-31.494983,-4.5974,2.2589
358.0594474,-31.4951174,-3.6411,0.5143
356.3622521,-31.4963921,99.0,99.0
356.3670197,-31.4959973,99.0,99.0
356.3141994,-31.4956216,99.0,99.0
357.9931991,-31.4949875,-4.2295,0.2527
358.066487,-31.495142,-4.3952,0.1933
356.3341953,-31.4947151,99.0,99.0
356.3681698,-31.4956191,99.0,99.0
358.0605382,-31.4954108,-4.13,0.3702
357.965893,-31.4952943,-4.6711,0.1757
356.3575891,-31.4961253,-4.6207,0.2559
357.9564734,-31.4950691,-4.9754,0.1108
358.0619739,-31.4952833,-5.1054,0.1673
356.3065209,-31.4948339,-4.673,0.2243
356.3029911,-31.4938901,-4.6774,0.1511
356.3804252,-31.4951296,99.0,99.0
356.3644722,-31.4947617,-3.0791,0.8708
357.9730408,-31.4950546,99.0,99.0
357.958151,-31.4947783,-4.5794,0.1898
357.9999015,-31.4943721,-4.1148,0.2528
356.2747316,-31.4935893,-5.7121,0.0592
356.3798632,-31.4950192,-4.9319,0.1516
358.0675405,-31.4947649,99.0,99.0
356.2901115,-31.4941259,-4.5991,0.1795
356.3253102,-31.4942283,99.0,99.0
358.0042311,-31.4948339,-3.91,0.4055
357.9955076,-31.494385,-1.0896,5.6581
356.3319874,-31.4946196,99.0,99.0
358.0602529,-31.4950914,-3.9328,0.4857
356.3586726,-31.494307,99.0,99.0
358.0624045,-31.496566,-4.9167,4.9187
356.3075909,-31.4935114,-4.3411,0.2271
356.3006608,-31.4941645,99.0,99.0
356.328999,-31.4935624,-4.7172,4.368
357.9502995,-31.4947869,99.0,99.0
357.9498768,-31.4936504,-5.4737,0.0714
358.0156111,-31.4940018,-4.1571,0.4211
356.380107,-31.4942483,99.0,99.0
356.335664,-31.4941522,99.0,99.0
356.3698867,-31.4935634,-2.9935,0.9172
356.394354,-31.4933156,-4.6355,0.2574
358.0495449,-31.4932139,-3.2137,0.6626
356.3630277,-31.4935907,-0.3815,10.5028
357.0784277,-31.4952631,-5.1946,0.157
356.3044362,-31.4923178,-4.2739,0.1801
356.3325398,-31.4935245,99.0,99.0
358.0427737,-31.493007,-3.8773,0.4503
358.0474978,-31.4926725,-4.066,0.3623
356.2787411,-31.4924072,99.0,99.0
356.2982525,-31.4921398,-4.0701,0.3163
356.28101,-31.4930399,-4.2164,0.3279
356.31117,-31.4925572,-4.5375,0.2332
357.7880907,-31.4935577,-4.658,0.2907
358.0568794,-31.4925211,-3.8568,0.485
358.0589322,-31.4928117,-4.5069,0.3124
356.2815995,-31.4915813,-4.3902,0.1938
358.0590677,-31.4924824,-4.9482,0.1463
356.3633089,-31.4922348,99.0,99.0
356.3453885,-31.4919132,-4.3899,0.2725
357.9639054,-31.4920583,-4.3477,0.3053
356.2799902,-31.4915699,-3.3498,0.5139
358.0685533,-31.4919393,-5.1777,2.8801
358.0631388,-31.4907426,-10.9378,0.1271
356.2444085,-31.4904851,-5.1826,0.1139
356.3795365,-31.4910258,-4.2678,0.229
356.3317184,-31.4903366,-5.3124,0.0839
356.3066346,-31.4899243,-4.1548,0.31
358.0695067,-31.4898575,-3.0571,0.813
356.2549884,-31.4888446,-3.8304,0.3361
357.8428798,-31.4909563,-5.3213,0.1712
358.0539686,-31.4895786,-4.1491,0.2531
356.2208731,-31.4896653,99.0,99.0
356.2332554,-31.4889813,-4.1737,0.3583
358.0680716,-31.4920215,-5.259,2.0531
358.0676657,-31.4886963,-4.4818,0.1857
356.2452962,-31.4884684,-4.5075,0.2241
358.0688322,-31.4884657,-4.7028,0.1573
358.0613247,-31.4946691,-6.516,0.1214
358.0681081,-31.4885455,-4.7275,0.1265
356.2239065,-31.4885836,1.1857,45.0573
356.2595703,-31.4880921,-4.2892,0.2918
356.2322162,-31.4879203,-4.6979,0.1944
358.0699677,-31.4881911,-4.9436,2.8461
358.0702648,-31.4885565,-4.1796,0.2024
358.06994,-31.4885963,-4.6981,0.1537
357.9514501,-31.4889147,-6.0519,0.0503
358.0685135,-31.4882882,-4.8628,0.1781
358.0586475,-31.4913778,-6.6291,0.0738
356.2161063,-31.4871688,-2.923,0.8089
358.0699513,-31.4892152,99.0,99.0
356.2308131,-31.4873332,-4.5776,0.2433
358.069531,-31.4883073,99.0,99.0
358.0550874,-31.4875053,-5.4391,0.1012
356.2211342,-31.4875193,99.0,99.0
358.0686627,-31.4878964,-4.8854,0.1935
356.2272842,-31.4868547,99.0,99.0
357.4570371,-31.4893895,-4.9376,0.2017
358.0562316,-31.486569,-4.2735,0.3015
356.2146063,-31.4855692,99.0,99.0
358.070807,-31.4869911,-6.4172,1.8043
356.2110679,-31.4850908,-4.023,0.2843
357.0260406,-31.5059596,-15.1697,0.0029
356.2279064,-31.4856345,-3.1137,0.951
356.2389115,-31.4853273,-4.5122,0.2459
358.0655857,-31.4851374,-3.714,0.6062
356.2245546,-31.4842697,99.0,99.0
358.0704621,-31.4843657,-5.08,0.1199
356.2122596,-31.4838001,99.0,99.0
356.3940132,-31.4839556,-4.9489,0.1048
356.3812237,-31.4835885,-5.1665,0.173
356.2278631,-31.4821881,-4.8275,0.1311
358.0492062,-31.482588,-4.885,0.2273
358.070621,-31.4832693,-4.1556,0.3802
356.2125623,-31.4831712,99.0,99.0
356.2188885,-31.4818631,-2.6955,1.2064
356.2106793,-31.4824705,99.0,99.0
358.06856,-31.4814154,-4.2671,0.3028
358.066511,-31.4815094,-4.4059,0.2667
356.2232597,-31.4811153,99.0,99.0
356.233928,-31.480168,-4.4875,0.1729
358.0504592,-31.4811123,-4.3806,0.275
358.058685,-31.4795593,-4.2821,0.2421
357.033127,-31.4813314,-5.415,0.1717
356.2149067,-31.4772041,-3.9988,0.336
356.2163934,-31.4775732,-2.3498,1.5214
358.0638302,-31.4775928,-4.5036,0.2228
356.2185736,-31.4764924,-4.5924,0.1937
358.0502855,-31.4764804,-4.3916,0.2159
357.8381341,-31.4897078,-15.3597,0.003
356.3853768,-31.4855374,-15.0585,0.0031
356.2094281,-31.4738438,-3.6994,0.4768
356.2082109,-31.4730821,-4.5129,0.2197
357.8663141,-31.4752274,-12.7898,0.1067
357.8671801,-31.4758578,-14.3317,0.1425
358.0641734,-31.4714306,-4.402,0.2338
358.0688058,-31.4676929,-3.7898,0.4785
356.2260049,-31.4663977,-4.5056,0.2324
358.0715956,-31.4656082,99.0,99.0
358.0686419,-31.4637556,-3.5543,0.619
356.2095254,-31.461837,-4.1524,0.3592
358.0716385,-31.4621033,-3.4442,0.8965
356.2092617,-31.4570998,-3.9419,0.4151
358.0719042,-31.4584444,99.0,99.0
357.1966825,-31.4589473,-6.1747,0.1016
356.6625573,-31.4581416,-5.2345,0.1749
357.1973435,-31.4586561,-5.6383,0.1328
356.2156786,-31.4542178,-4.3662,0.2799
356.2105345,-31.4515477,-3.6753,0.4584
356.6130208,-31.4534404,-4.9141,0.2076
356.2470088,-31.4508492,-5.1173,0.1082
356.2084776,-31.4500782,-4.0924,0.4179
358.071035,-31.450359,-5.1519,1.3451
356.449926,-31.4498877,-5.6291,0.1436
358.0712695,-31.4469878,-4.7174,0.2539
356.2078017,-31.4452332,-4.3707,0.3305
356.6048881,-31.4459427,-5.0311,0.1892
358.071617,-31.4425354,-4.5525,0.2658
356.2184874,-31.440522,-4.8766,0.1177
358.0712906,-31.4399881,-4.5496,0.2988
358.0714949,-31.4367565,-1.2954,6.0993
356.2046111,-31.4369596,-1.9516,3.7668
356.2061538,-31.4350032,-2.51,2.1604
358.0711468,-31.4335821,-4.6056,0.3402
357.0239386,-31.4337204,-5.3308,0.1643
356.7866745,-31.4333181,-5.162,0.127
356.2065651,-31.427674,-4.6034,0.2028
357.0286584,-31.4307862,-5.6219,0.1283
357.0218596,-31.4304058,-5.646,0.1319
357.8563584,-31.4286837,-4.968,0.2111
357.571752,-31.4338694,-6.7739,0.0933
356.2086733,-31.42493,-4.111,0.5127
356.2276483,-31.4245288,-4.5408,0.4199
358.0710791,-31.4243727,-2.7926,1.6525
358.0710992,-31.42383,99.0,99.0
357.5610683,-31.4257973,-5.8246,0.1161
358.0716848,-31.423176,99.0,99.0
356.2067307,-31.4223911,-4.5148,0.2572
356.8054457,-31.4237339,-5.3854,0.1672
356.2238787,-31.4208236,-4.6495,0.2285
356.206354,-31.4187537,-4.1871,0.2976
